timestamp,open,high,low,close,volume
2025-01-17 22:00:00,104604.49,104694.42,104204.0,104410.39,838.35441
2025-01-17 23:00:00,104410.4,104526.32,104065.25,104077.48,550.15648
2025-01-18 00:00:00,104077.47,104656.87,104075.34,104656.87,638.77711
2025-01-18 01:00:00,104656.87,104656.87,104082.19,104268.14,833.43737
2025-01-18 02:00:00,104268.14,104500.0,104259.98,104327.98,432.6465
2025-01-18 03:00:00,104327.99,104479.31,103000.25,103559.82,1613.9646
2025-01-18 04:00:00,103559.82,103726.23,102666.55,103599.27,1465.98462
2025-01-18 05:00:00,103599.27,103771.21,102818.0,102829.27,1378.0847
2025-01-18 06:00:00,102829.27,103636.91,102822.16,103440.39,1129.47925
2025-01-18 07:00:00,103440.39,103488.9,102602.48,102821.75,963.58283
2025-01-18 08:00:00,102821.75,103344.7,102277.55,103272.0,1495.73398
2025-01-18 09:00:00,103271.99,103455.89,103059.11,103159.29,744.01579
2025-01-18 10:00:00,103159.29,103294.35,102828.95,103184.64,905.13882
2025-01-18 11:00:00,103184.64,103883.01,102932.01,103589.29,969.22689
2025-01-18 12:00:00,103589.29,104035.28,103372.08,103457.34,851.81122
2025-01-18 13:00:00,103457.34,104395.92,103107.65,104365.81,1163.74718
2025-01-18 14:00:00,104365.81,104562.5,103722.0,103993.03,1347.04684
2025-01-18 15:00:00,103993.02,104988.88,103761.05,104568.96,1639.57277
2025-01-18 16:00:00,104568.96,104719.29,103156.02,103253.66,1948.60197
2025-01-18 17:00:00,103253.65,104207.97,103253.65,103826.16,805.95293
2025-01-18 18:00:00,103826.16,104395.92,103779.76,104084.74,860.07852
2025-01-18 19:00:00,104084.74,104486.93,104080.71,104382.01,582.5223
2025-01-18 20:00:00,104382.0,104488.0,103765.44,104035.42,778.47913
2025-01-18 21:00:00,104035.42,104276.34,103878.87,103889.29,607.34292
2025-01-18 22:00:00,103888.96,104307.0,103860.91,104291.3,418.18245
2025-01-18 23:00:00,104291.3,104750.0,104291.3,104556.23,734.41929
2025-01-19 00:00:00,104556.23,104556.23,104108.0,104108.0,631.78323
2025-01-19 01:00:00,104108.01,104684.22,104013.51,104486.83,531.90385
2025-01-19 02:00:00,104486.83,105458.55,104486.83,104877.96,1271.86533
2025-01-19 03:00:00,104877.97,105183.51,104560.0,104984.01,835.78191
2025-01-19 04:00:00,104984.01,105267.67,104676.48,105032.03,1179.37159
2025-01-19 05:00:00,105032.04,105131.7,104191.19,105116.52,1200.22558
2025-01-19 06:00:00,105116.51,105634.78,105030.0,105568.29,1208.28488
2025-01-19 07:00:00,105568.29,105594.63,104960.26,105167.12,1197.63117
2025-01-19 08:00:00,105167.11,105167.12,104305.36,104428.24,1601.61344
2025-01-19 09:00:00,104428.23,105496.03,103450.69,105299.81,3235.23023
2025-01-19 10:00:00,105299.81,105299.81,104405.13,104823.86,1399.66861
2025-01-19 11:00:00,104823.86,105350.0,104209.56,104363.23,1659.36186
2025-01-19 12:00:00,104363.24,105040.3,104300.75,104936.54,1376.12368
2025-01-19 13:00:00,104936.54,105321.87,104850.58,104964.71,1148.03736
2025-01-19 14:00:00,104964.72,105706.48,104789.6,105160.0,1991.10223
2025-01-19 15:00:00,105159.99,105247.4,104500.01,104936.35,1510.85148
2025-01-19 16:00:00,104936.35,105228.27,104725.68,104963.11,850.57647
2025-01-19 17:00:00,104963.11,105148.42,104520.01,105115.8,900.94794
2025-01-19 18:00:00,105115.8,105250.0,104902.27,105042.9,605.1025
2025-01-19 19:00:00,105042.9,106200.74,104967.66,106200.0,1223.16865
2025-01-19 20:00:00,106200.0,106422.43,105486.0,106275.49,1629.00774
2025-01-19 21:00:00,106275.49,106368.33,103684.21,103684.44,3593.34084
2025-01-19 22:00:00,103684.43,104500.0,101104.71,103414.0,5056.42008
2025-01-19 23:00:00,103414.0,103414.0,99651.6,101331.57,7559.88233
2025-01-20 00:00:00,101331.57,101677.71,99550.0,99794.51,5734.89756
2025-01-20 01:00:00,99794.51,100999.99,99629.86,100692.82,3366.66439
2025-01-20 02:00:00,100692.82,102321.42,100600.0,101926.42,2712.65655
2025-01-20 03:00:00,101926.56,102211.08,101411.2,101891.93,2125.04174
2025-01-20 04:00:00,101891.94,102800.27,101535.28,102232.34,1354.3199
2025-01-20 05:00:00,102232.34,102825.73,102127.99,102344.2,1231.19752
2025-01-20 06:00:00,102344.2,109588.0,102220.8,107486.5,9897.782422
2025-01-20 07:00:00,107482.36,109499.99,106923.0,107120.65,8721.28782
2025-01-20 08:00:00,107120.65,108381.92,107093.33,108320.01,2473.29627
2025-01-20 09:00:00,108320.0,109193.23,107548.0,108132.05,3267.21621
2025-01-20 10:00:00,108132.05,108731.92,107769.18,107964.56,1721.08834
2025-01-20 11:00:00,107964.56,108550.0,107780.51,108239.19,1549.29703
2025-01-20 12:00:00,108239.19,108700.01,105472.95,106917.59,4856.77565
2025-01-20 13:00:00,106918.83,108125.0,106651.11,107956.31,2397.52118
2025-01-20 14:00:00,107956.31,108130.08,107277.28,107866.65,2020.37994
2025-01-20 15:00:00,107866.65,107990.0,104480.0,104957.99,4436.56636
2025-01-20 16:00:00,104957.99,107050.0,103708.0,106670.38,5199.21213
2025-01-20 17:00:00,106670.37,106778.05,100333.0,102963.32,14941.45475
2025-01-20 18:00:00,102963.31,104469.15,102738.23,103930.66,3734.99842
2025-01-20 19:00:00,103930.66,103964.43,102733.77,103691.63,2087.2373
2025-01-20 20:00:00,103691.64,104331.0,103352.0,103647.16,1100.81839
2025-01-20 21:00:00,103647.16,104080.0,102562.99,102596.0,1239.02947
2025-01-20 22:00:00,102596.0,103815.98,101846.15,103608.0,1543.50015
2025-01-20 23:00:00,103607.99,103728.52,101701.01,102260.01,1816.99224
2025-01-21 00:00:00,102260.0,102672.0,101086.12,101187.75,2816.75367
2025-01-21 01:00:00,101187.75,102233.26,100119.04,101498.24,3823.9367
2025-01-21 02:00:00,101498.23,102763.33,101064.87,102545.56,2051.95936
2025-01-21 03:00:00,102545.57,103260.1,102300.0,102936.01,1441.04326
2025-01-21 04:00:00,102936.01,102974.14,101928.58,102344.2,1377.70334
2025-01-21 05:00:00,102344.21,102527.39,101339.49,101365.98,1362.86605
2025-01-21 06:00:00,101365.98,102186.15,101111.68,102176.04,1522.82917
2025-01-21 07:00:00,102176.04,102480.0,101799.57,101989.05,1136.76002
2025-01-21 08:00:00,101989.06,102496.74,101740.82,102466.81,1187.32227
2025-01-21 09:00:00,102466.82,102894.29,102072.13,102707.08,2026.76426
2025-01-21 10:00:00,102707.07,103364.74,102582.0,103160.85,1303.31432
2025-01-21 11:00:00,103160.85,103973.02,103073.86,103758.25,1718.25988
2025-01-21 12:00:00,103758.25,104708.41,103610.77,104519.98,2027.20606
2025-01-21 13:00:00,104519.98,104999.99,104149.18,104457.07,1599.06258
2025-01-21 14:00:00,104457.08,105320.0,103001.0,103260.91,3365.70838
2025-01-21 15:00:00,103260.9,104109.98,102803.43,103943.0,2907.27364
2025-01-21 16:00:00,103942.99,106500.99,103822.02,104965.99,4366.96821
2025-01-21 17:00:00,104965.99,106400.0,104888.24,106173.26,1731.22772
2025-01-21 18:00:00,106173.27,107240.81,105892.0,106861.18,2322.19094
2025-01-21 19:00:00,106861.18,107150.0,106263.84,107031.34,1336.84691
2025-01-21 20:00:00,107031.34,107199.99,105924.24,106137.51,1639.2492
2025-01-21 21:00:00,106137.51,106814.37,105772.0,106772.23,1191.84971
2025-01-21 22:00:00,106772.23,106772.24,105971.99,105996.01,590.06415
2025-01-21 23:00:00,105996.01,106284.0,105420.0,106143.82,1093.86022
2025-01-22 00:00:00,106143.82,106322.0,105807.08,105948.0,785.71082
2025-01-22 01:00:00,105948.01,106394.46,105448.99,105799.99,749.4567
2025-01-22 02:00:00,105800.0,106202.82,105556.05,105583.89,883.60729
2025-01-22 03:00:00,105583.9,105912.18,105583.89,105600.01,600.48352
2025-01-22 04:00:00,105600.01,105812.0,105277.24,105578.41,564.31492
2025-01-22 05:00:00,105578.41,105882.89,105498.83,105689.15,669.61764
2025-01-22 06:00:00,105689.15,105952.0,105186.71,105379.81,874.5231
2025-01-22 07:00:00,105379.82,105678.57,105043.88,105084.77,786.13709
2025-01-22 08:00:00,105084.77,105343.28,104700.0,105270.03,1039.67653
2025-01-22 09:00:00,105270.03,105270.03,104916.43,104984.83,486.16994
2025-01-22 10:00:00,104984.82,105161.76,104647.75,105142.76,539.35143
2025-01-22 11:00:00,105142.14,105464.83,104758.62,105100.39,942.81672
2025-01-22 12:00:00,105100.38,105584.23,105060.35,105275.86,739.16798
2025-01-22 13:00:00,105275.87,105363.76,103768.14,104073.94,1580.23804
2025-01-22 14:00:00,104074.43,104949.0,103662.58,104393.66,2235.61079
2025-01-22 15:00:00,104393.67,105148.95,103982.0,104180.01,1452.83185
2025-01-22 16:00:00,104180.01,104232.64,103339.12,103704.64,1682.64238
2025-01-22 17:00:00,103704.65,104604.76,103665.73,104345.8,1066.07987
2025-01-22 18:00:00,104345.8,104684.0,103756.48,103896.01,799.32703
2025-01-22 19:00:00,103896.01,104754.64,103853.66,104630.0,814.42181
2025-01-22 20:00:00,104630.0,104830.12,104070.61,104321.1,1253.12925
2025-01-22 21:00:00,104321.11,104369.12,103611.66,104088.03,709.88066
2025-01-22 22:00:00,104086.95,104514.8,103770.01,103866.79,555.44817
2025-01-22 23:00:00,103866.79,104143.99,103654.0,103706.66,438.04901
2025-01-23 00:00:00,103706.66,103819.99,103052.82,103307.51,959.67667
2025-01-23 01:00:00,103307.51,103653.84,102588.15,102931.94,1272.26098
2025-01-23 02:00:00,102931.94,102983.39,102100.0,102655.34,1943.13807
2025-01-23 03:00:00,102655.34,103007.75,102197.34,102461.25,785.20592
2025-01-23 04:00:00,102461.24,102493.15,101575.5,102075.22,1629.12288
2025-01-23 05:00:00,102075.21,102639.36,102000.0,102532.52,890.29202
2025-01-23 06:00:00,102532.52,102968.31,102209.23,102256.7,596.11322
2025-01-23 07:00:00,102256.71,102803.2,102084.51,102710.27,806.65241
2025-01-23 08:00:00,102710.28,102724.94,102060.0,102215.75,613.31177
2025-01-23 09:00:00,102215.75,102467.73,101650.0,101672.01,896.38504
2025-01-23 10:00:00,101672.0,102072.72,101262.28,101683.61,1022.21944
2025-01-23 11:00:00,101683.61,102195.03,101683.6,101944.49,682.0455
2025-01-23 12:00:00,101944.5,102135.05,101401.31,101635.58,878.62297
2025-01-23 13:00:00,101635.59,102709.93,101281.62,102512.28,1288.57422
2025-01-23 14:00:00,102512.28,106050.86,101989.81,105213.5,5857.46597
2025-01-23 15:00:00,105213.6,105792.0,102643.49,105263.52,9216.36495
2025-01-23 16:00:00,105263.52,106850.0,105028.0,105139.18,5160.86951
2025-01-23 17:00:00,105139.18,106230.42,104211.0,105927.78,1979.38581
2025-01-23 18:00:00,105927.78,106142.46,105100.0,105424.39,1193.91319
2025-01-23 19:00:00,105424.39,105514.73,103399.98,103770.04,1841.09666
2025-01-23 20:00:00,103770.05,106421.03,102559.2,103284.48,9302.16037
2025-01-23 21:00:00,103284.01,103410.57,102195.7,103079.08,2569.80136
2025-01-23 22:00:00,103079.08,104700.0,102981.07,103978.82,1845.24984
2025-01-23 23:00:00,103978.82,104544.48,103776.06,103910.34,723.19154
2025-01-24 00:00:00,103910.35,104157.98,103424.58,103446.62,794.72778
2025-01-24 01:00:00,103446.62,103900.0,103039.87,103234.3,733.04731
2025-01-24 02:00:00,103234.3,103545.39,102956.72,103016.01,790.61956
2025-01-24 03:00:00,103016.0,104298.0,102750.0,103891.75,1466.83904
2025-01-24 04:00:00,103891.75,104924.4,103804.77,104631.99,924.65561
2025-01-24 05:00:00,104631.98,105262.13,104543.21,105222.15,885.69764
2025-01-24 06:00:00,105222.15,105355.0,104628.0,104991.01,677.90826
2025-01-24 07:00:00,104991.01,105181.82,104660.0,105046.8,654.2354
2025-01-24 08:00:00,105046.79,105650.0,104922.41,105500.76,938.64874
2025-01-24 09:00:00,105500.76,105759.0,105053.8,105146.67,853.1257
2025-01-24 10:00:00,105146.67,105428.0,105051.46,105416.75,671.89744
2025-01-24 11:00:00,105416.75,105527.69,105214.15,105420.1,516.72232
2025-01-24 12:00:00,105420.11,105586.29,105183.65,105526.58,627.41495
2025-01-24 13:00:00,105526.58,105793.61,104982.03,105118.07,752.6107
2025-01-24 14:00:00,105118.06,106321.66,104669.17,105758.0,2210.34491
2025-01-24 15:00:00,105758.0,105990.5,105259.49,105859.98,1331.94447
2025-01-24 16:00:00,105859.99,106174.99,105589.0,105645.89,1432.51588
2025-01-24 17:00:00,105645.88,106699.99,105612.0,106458.46,1372.53034
2025-01-24 18:00:00,106458.47,107120.0,106056.95,106327.72,1755.13607
2025-01-24 19:00:00,106327.31,106606.01,105687.0,105760.94,923.18803
2025-01-24 20:00:00,105760.93,105781.0,104736.84,104859.11,1341.56971
2025-01-24 21:00:00,104859.4,105391.47,104859.4,105124.61,748.98359
2025-01-24 22:00:00,105124.61,105477.0,104706.08,104777.25,540.29145
2025-01-24 23:00:00,104777.25,104925.2,104456.89,104870.5,664.58527
2025-01-25 00:00:00,104870.51,104870.51,104361.89,104419.59,772.42555
2025-01-25 01:00:00,104419.58,104815.01,104380.15,104738.0,449.96362
2025-01-25 02:00:00,104738.01,104830.27,104473.67,104559.54,266.96726
2025-01-25 03:00:00,104559.54,105280.82,104461.0,105202.4,540.50196
2025-01-25 04:00:00,105202.4,105202.4,104620.0,104648.0,332.21617
2025-01-25 05:00:00,104647.99,104701.18,104236.95,104365.97,368.22303
2025-01-25 06:00:00,104365.96,104480.0,104216.81,104308.0,464.86744
2025-01-25 07:00:00,104308.0,104523.25,104287.24,104385.98,241.89788
2025-01-25 08:00:00,104385.99,104497.54,104135.71,104341.98,360.1847
2025-01-25 09:00:00,104341.99,104450.48,104276.41,104366.63,262.45644
2025-01-25 10:00:00,104366.62,104661.04,104106.09,104540.0,367.66841
2025-01-25 11:00:00,104540.0,104700.01,104391.27,104670.99,264.28735
2025-01-25 12:00:00,104670.99,104792.0,104456.0,104753.07,258.87101
2025-01-25 13:00:00,104753.08,104868.0,104629.31,104717.04,395.63454
2025-01-25 14:00:00,104717.05,104721.99,104473.16,104600.01,268.90837
2025-01-25 15:00:00,104600.0,105111.11,104594.01,104897.79,540.7027
2025-01-25 16:00:00,104897.79,104989.49,104591.67,104654.9,424.39657
2025-01-25 17:00:00,104654.91,104934.39,104449.75,104899.71,546.35715
2025-01-25 18:00:00,104899.72,105286.52,104843.25,104983.49,486.25249
2025-01-25 19:00:00,104983.5,105187.5,104909.09,105055.16,374.57154
2025-01-25 20:00:00,105055.16,105200.0,104965.7,104965.71,216.431
2025-01-25 21:00:00,104965.71,105123.5,104866.66,105102.84,391.43699
2025-01-25 22:00:00,105102.84,105250.0,105004.53,105077.54,221.14763
2025-01-25 23:00:00,105077.54,105134.9,104696.0,104746.85,251.95397
2025-01-26 00:00:00,104746.86,104841.84,104515.44,104599.96,379.34566
2025-01-26 01:00:00,104599.95,104772.0,104503.7,104621.37,307.90424
2025-01-26 02:00:00,104621.37,104718.16,104520.03,104696.25,174.90631
2025-01-26 03:00:00,104696.25,105273.24,104696.24,105062.42,453.45121
2025-01-26 04:00:00,105062.41,105500.0,104978.82,105174.27,472.09784
2025-01-26 05:00:00,105174.28,105200.0,105013.6,105094.12,304.64182
2025-01-26 06:00:00,105094.13,105118.78,104959.2,104990.75,243.85071
2025-01-26 07:00:00,104990.75,105100.0,104950.0,104998.35,208.35672
2025-01-26 08:00:00,104998.36,105221.36,104863.31,105030.4,283.50224
2025-01-26 09:00:00,105030.4,105030.41,104444.01,104630.03,621.23723
2025-01-26 10:00:00,104630.02,104722.9,104500.0,104715.29,252.60356
2025-01-26 11:00:00,104715.29,104847.69,104662.05,104818.69,183.22383
2025-01-26 12:00:00,104818.68,104890.0,104703.58,104890.0,194.47816
2025-01-26 13:00:00,104890.0,105126.11,104838.43,104961.73,523.63296
2025-01-26 14:00:00,104961.74,105003.54,104804.0,104944.0,213.25317
2025-01-26 15:00:00,104944.0,105093.22,104887.7,104967.01,205.5937
2025-01-26 16:00:00,104967.02,105040.64,104896.0,104938.02,165.96771
2025-01-26 17:00:00,104938.01,105050.0,104912.53,104945.11,182.38164
2025-01-26 18:00:00,104945.12,105260.36,104906.89,105175.11,355.09947
2025-01-26 19:00:00,105175.11,105240.0,105040.0,105081.63,162.9862
2025-01-26 20:00:00,105081.64,105200.0,104918.52,104949.99,206.60846
